Year,Month,Date,Treatment/Control,SGL,Plot,Transect,Trap,ID,Recapture?,Specimen.Species,Sex?,Age?,Total.WT,Bag.WT,Animal.Weight,Ear.length,Foot.length,Tail.length,Body.length,Larvae,Nymphs,Ticks.Total,Fleas ,Other.Ectoparasites,
2021,July,7/22/2021,C,SGL103 NORTH,FALL CONTROL,,10,RED434,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/22/2021,C,SGL103 NORTH,SUMMER CONTROL,,16,RED437,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/22/2021,C,SGL103 NORTH,FALL CONTROL,,14,RED440,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/22/2021,C,SGL103 NORTH,FALL CONTROL,,24,RED444,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/22/2021,C,SGL103 NORTH,SUMMER CONTROL,,4,RED450,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/22/2021,C,SGL103 NORTH,SPRING CONTROL,,22,RED478,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/22/2021,C,SGL103 NORTH,SUMMER CONTROL,,25,RED499,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/22/2021,C,SGL103 NORTH,FALL CONTROL,,17,RED500,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,10,BLACK136,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,13,BLACK216,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,SUMMER CONTROL,,12,BLACK247,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,27,BLACK284,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,SUMMER CONTROL,,2,BLUE114,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,SPRING CONTROL,,27,BLUE179,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,21,RED404,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,2,RED405,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,18,RED413,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,SPRING CONTROL,,2,RED416,N,WFM ,M,AD,50,21,29,1.5,,,,,,2,,,
2021,July,7/23/2021,C,SGL103 NORTH,SUMMER CONTROL,,17,RED422,Y,WFM ,F,AD,31,8,23,1.6,,,,,,9,,,
2021,July,7/23/2021,C,SGL103 NORTH,SUMMER CONTROL,,24,RED426,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,SUMMER CONTROL,,1,RED427,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,SUMMER CONTROL,,23,RED429,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,11,RED431,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,1,RED433,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,8,RED434,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,SUMMER CONTROL,,10,RED437,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,12,RED440,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,30,RED442,N,WFM ,M,AD,38,11,27,1.5,,,,,,8,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,28,RED444,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,6,RED445,N,WFM ,F,AD,36,17,19,1.2,,,,,,1,,,
2021,July,7/23/2021,C,SGL103 NORTH,SUMMER CONTROL,,4,RED450,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 NORTH,FALL CONTROL,,22,RED490,N,WFM ,M,AD,39,12,27,1.3,,,,,,15,,,
2021,July,7/23/2021,C,SGL103 NORTH,SUMMER CONTROL,,26,RED499,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/20/2021,C,SGL103 SOUTH,SPRING CONTROL,,13,BLACK273,Y,WFM ,M,AD,38,13,25,1.5,,,,,,8,,,
2021,July,7/21/2021,C,SGL103 SOUTH,SUMMER CONTROL,,13,BLACK273,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/21/2021,C,SGL103 SOUTH,SUMMER CONTROL,,12,RED342,N,WFM ,F,AD,39,15,24,1.5,,,,,,4,,,
2021,July,7/21/2021,C,SGL103 SOUTH,FALL CONTROL,,7,RED346,N,WFM ,F,JUV,31,18,13,1.4,,,,,,12,,,
2021,July,7/22/2021,C,SGL103 SOUTH,SUMMER CONTROL,,15,BLACK273,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/22/2021,C,SGL103 SOUTH,FALL CONTROL,,5,RED346,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 SOUTH,SUMMER CONTROL,,17,BLACK273,Y,WFM ,,,,,,,,,,,,,,,
2021,July,7/23/2021,C,SGL103 SOUTH,SPRING CONTROL,,5,BLUE198,N,WFM ,M,AD,31,8.5,22.5,1.2,,,,,,11,,,
2021,July,7/23/2021,C,SGL103 SOUTH,SUMMER CONTROL,,25,RED336,N,WFM ,M,AD,35,11,24,1.6,,,,,,9,,,
2021,July,7/23/2021,C,SGL103 SOUTH,SUMMER CONTROL,,14,RED342,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/18/2021,C,SGL103 NORTH,FALL CONTROL,,14,BLACK136,N,WFM ,F,AD,48,15,33,1.4,,,,,,5,,,
2021,May,5/18/2021,C,SGL103 NORTH,FALL CONTROL,,22,BLACK284,N,WFM ,F,AD,48.5,21,27.5,1.3,,,,,,0,4,,
2021,May,5/18/2021,C,SGL103 NORTH,FALL CONTROL,,28,BLACK285,N,WFM ,F,JUV,30,20,10,,,,,,,1,,,
2021,May,5/18/2021,C,SGL103 NORTH,FALL CONTROL,,3,BLACK448,N,WFM ,F,JUV,,8.5,,,,,,,,2,,,
2021,May,5/19/2021,C,SGL103 NORTH,FALL CONTROL,,14,BLACK136,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/19/2021,C,SGL103 NORTH,FALL CONTROL,,3,BLACK284,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/19/2021,C,SGL103 NORTH,FALL CONTROL,,16,BLACK285,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/19/2021,C,SGL103 NORTH,FALL CONTROL,,7,BLACK448,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/19/2021,C,SGL103 NORTH,FALL CONTROL,,22,BLACK458,N,WFM ,M,AD,34,9,25,1.5,,,,,,0,2,,
2021,May,5/20/2021,C,SGL103 NORTH,FALL CONTROL,,29,BLACK136,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/20/2021,C,SGL103 NORTH,FALL CONTROL,,7,BLACK231,N,WFM ,F,JUV,26.5,9.5,17,1,,,,,,0,,,
2021,May,5/20/2021,C,SGL103 NORTH,FALL CONTROL,,30,BLACK285,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/20/2021,C,SGL103 NORTH,FALL CONTROL,,27,BLACK448,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/20/2021,C,SGL103 NORTH,FALL CONTROL,,22,BLACK483,N,WFM ,M,JUV,24,10,14,,,,,,,10,,,
2021,May,5/21/2021,C,SGL103 NORTH,FALL CONTROL,,8,BLACK136,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/21/2021,C,SGL103 NORTH,FALL CONTROL,,18,BLACK208,N,WFM ,M,JUV,43.5,28,15.5,1,,,,,,0,,,
2021,May,5/21/2021,C,SGL103 NORTH,FALL CONTROL,,15,BLACK216,N,WFM ,M,AD,50,26,24,1.6,,,,,,4,,,
2021,May,5/21/2021,C,SGL103 NORTH,FALL CONTROL,,19,BLACK284,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/21/2021,C,SGL103 NORTH,FALL CONTROL,,21,BLACK448,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/19/2021,C,SGL103 SOUTH,SPRING CONTROL,,12,BLACK152,N,WFM ,M,AD,33,11.5,21.5,1,,,,,,5,,,
2021,May,5/19/2021,C,SGL103 SOUTH,SPRING CONTROL,,1,BLACK185,N,WFM ,F,JUV,26.5,,,1.5,,,,,,0,,,
2021,May,5/20/2021,C,SGL103 SOUTH,SPRING CONTROL,,16,BLACK152,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/20/2021,C,SGL103 SOUTH,SPRING CONTROL,,1,BLACK185,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/21/2021,C,SGL103 SOUTH,SPRING CONTROL,,18,BLACK152,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/21/2021,C,SGL103 SOUTH,SPRING CONTROL,,1,BLACK185,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/21/2021,C,SGL103 SOUTH,SUMMER CONTROL,,12,BLACK273,N,WFM ,M,AD,38,16,22,1.5,,,,,,2,,,
2021,May,5/21/2021,C,SGL103 SOUTH,SPRING CONTROL,,24,BLACK293,N,WFM ,F,JUV,28,11,17,1.8,,,,,,9,,,
2021,May,5/25/2021,C,SGL176,SPRING CONTROL,,26,BLACK133,N,WFM ,F,AD,49,19,30,1.6,,,,,,7,,,
2021,May,5/25/2021,C,SGL176,SPRING CONTROL,,15,BLACK157,N,WFM ,M,AD,44,,,1.5,,,,,,13,,,
2021,May,5/25/2021,C,SGL176,SPRING CONTROL,,11,BLACK191,N,WFM ,F,JUV,38,21,17,1.2,,,,,,8,,,
2021,May,5/25/2021,C,SGL176,SUMMER CONTROL,,11,BLACK275,N,WFM ,M,JUV,32,11,21,1.4,,,,,,14,,,
2021,May,5/25/2021,C,SGL176,SUMMER CONTROL,,15,BLACK288,N,WFM ,M,JUV,36,16,20,1.3,,,,,,5,,,
2021,May,5/25/2021,C,SGL176,SUMMER CONTROL,,16,BLACK289,N,WFM ,F,AD,32,12,20,1.6,,,,,,10,,,
2021,May,5/25/2021,C,SGL176,SPRING CONTROL,,23,BLACK290,N,WFM ,F,AD,55,35,20,1.6,,,,,,3,,,
2021,May,5/25/2021,C,SGL176,FALL CONTROL,,20,BLACK297,N,WFM ,F,JUV,35,18,17,1.2,,,,,,2,,,
2021,May,5/25/2021,C,SGL176,SPRING CONTROL,,2,BLACK298,N,WFM ,F,AD,45,13,32,1.2,,,,,,1,,,
2021,May,5/25/2021,C,SGL176,FALL CONTROL,,19,BLACK299,N,WFM ,M,AD,45,16,29,1.5,,,,,,3,,,
2021,May,5/26/2021,C,SGL176,SPRING CONTROL,,26,BLACK133,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/26/2021,C,SGL176,SPRING CONTROL,,11,BLACK157,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/26/2021,C,SGL176,SPRING CONTROL,,9,BLACK191,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/26/2021,C,SGL176,SUMMER CONTROL,,28,BLACK215,N,WFM ,F,AD,35,8.5,26.5,1.2,,,,,,5,,,
2021,May,5/26/2021,C,SGL176,SPRING CONTROL,,22,BLACK271,N,WFM ,M,JUV,47,29,18,1.5,,,,,,6,,,
2021,May,5/26/2021,C,SGL176,SUMMER CONTROL,,16,BLACK289,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/26/2021,C,SGL176,SPRING CONTROL,,30,BLACK290,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/26/2021,C,SGL176,SPRING CONTROL,,23,BLACK296,N,WFM ,F,AD,40,15,25,1.5,,,,,,10,,,
2021,May,5/26/2021,C,SGL176,SPRING CONTROL,,1,BLACK298,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/27/2021,C,SGL176,SPRING CONTROL,,28,BLACK133,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/27/2021,C,SGL176,SPRING CONTROL,,10,BLACK157,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/27/2021,C,SGL176,SPRING CONTROL,,13,BLACK191,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/27/2021,C,SGL176,SPRING CONTROL,,19,BLACK271,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/27/2021,C,SGL176,SPRING CONTROL,,24,BLACK290,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/27/2021,C,SGL176,SPRING CONTROL,,4,BLACK298,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/28/2021,C,SGL176,FALL CONTROL,,26,BLACK252,N,WFM ,F,JUV,26,11,15,1.5,,,,,,3,,,
2021,May,5/28/2021,C,SGL176,SPRING CONTROL,,27,BLACK290,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/28/2021,C,SGL176,FALL CONTROL,,19,BLACK348,N,WFM ,F,AD,36,13,23,1.4,,,,,,0,,,
2021,May,5/26/2021,C,SGL33,SPRING CONTROL,,13,BLACK193,N,WFM ,M,AD,46,21,25,1.5,,,,,,21,,,
2021,May,5/26/2021,C,SGL33,SPRING CONTROL,,4,BLACK234,N,WFM ,,,,,,,,,,,,,,,
2021,May,5/26/2021,C,SGL33,SPRING CONTROL,,6,BLACK416,N,WFM ,M,JUV,36,21,15,1.3,,,,,,20,,,
2021,May,5/27/2021,C,SGL33,SUMMER CONTROL,,6,BLACK109,N,WFM ,M,AD,50,30,20,1.5,,,,,,13,,,
2021,May,5/28/2021,C,SGL33,FALL CONTROL,,20,BLACK162,N,WFM ,M,JUV,45,35,10,1.5,,,,,,30,,,
2021,May,5/28/2021,C,SGL33,SPRING CONTROL,,14,BLACK166,N,WFM ,F,JUV,24,8,16,1.5,,,,,,17,,,
2021,May,5/28/2021,C,SGL33,FALL CONTROL,,16,BLACK410,N,WFM ,M,AD,45,24,21,1.5,,,,,,10,,,
2021,May,5/28/2021,C,SGL33,SPRING CONTROL,,7,BLACK416,Y,WFM ,,,,,,,,,,,,,,,
2021,May,5/28/2021,C,SGL33,SUMMER CONTROL,,24,BLACK421,N,WFM ,F,JUV,36,21,15,1.3,,,,,,2,,,
2021,October,10/19/2021,C,SGL103 NORTH,SPRING CONTROL,,5,3003,N,WFM ,M,AD,69,50,19,1.2,,,,,,9,,,
2021,October,10/19/2021,C,SGL103 NORTH,SUMMER CONTROL,,26,3004,N,WFM ,F,AD,,,22,1.4,,,,,,0,,,
2021,October,10/19/2021,C,SGL103 NORTH,FALL CONTROL,,25,3006,N,WFM ,N/A (SEE NOTES),JUV,25,7,18,1.1,,,,,,0,,,
2021,October,10/19/2021,C,SGL103 NORTH,FALL CONTROL,,26,3009,N,WFM ,F,AD,27,7,20,1.5,,,,,,2,,,
2021,October,10/19/2021,C,SGL103 NORTH,FALL CONTROL,,13,3019,N,WFM ,M,AD,65,44,21,1.4,,,,,,3,,,
2021,October,10/19/2021,C,SGL103 NORTH,FALL CONTROL,,14,3020,N,WFM ,F,AD,28,10,18,1.4,,,,,,4,,,
2021,October,10/19/2021,C,SGL103 NORTH,FALL CONTROL,,5,3021,N,WFM ,F,AD,29,9,20,1.3,,,,,,0,,,
2021,October,10/19/2021,C,SGL103 NORTH,FALL CONTROL,,30,3022,N,WFM ,F,AD,30,7,23,1.3,,,,,,3,,,
2021,October,10/19/2021,C,SGL103 NORTH,SUMMER CONTROL,,3,3142,N,WFM ,F,AD,,,,,,,,,,0,,,
2021,October,10/19/2021,C,SGL103 NORTH,SPRING CONTROL,,29,3147,N,WFM ,F,AD,36,13,23,1.4,,,,,,0,,,
2021,October,10/19/2021,C,SGL103 NORTH,FALL CONTROL,,28,N/A (SEE NOTES),Y,WFM ,M,AD,26,7,19,1.6,,,,,,1,,,
2021,October,10/19/2021,C,SGL103 NORTH,FALL CONTROL,,18,RED413,Y,WFM ,M,AD,33,12,21,1.2,,,,,,1,,,
2021,October,10/19/2021,C,SGL103 NORTH,SUMMER CONTROL,,14,RED422,Y,WFM ,F,AD,46,21,25,1.5,,,,,,5,,,
2021,October,10/19/2021,C,SGL103 NORTH,FALL CONTROL,,3,RED433,Y,WFM ,M,AD,31,7,24,1.3,,,,,,8,,,
2021,October,10/19/2021,C,SGL103 NORTH,SPRING CONTROL,,14,RED478,Y,WFM ,M,AD,48,29,19,1.4,,,,,,17,,,
2021,October,10/20/2021,C,SGL103 NORTH,SPRING CONTROL,,6,3003,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 NORTH,SUMMER CONTROL,,24,3004,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 NORTH,FALL CONTROL,,23,3006,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 NORTH,FALL CONTROL,,13,3020,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 NORTH,FALL CONTROL,,1,3021,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 NORTH,FALL CONTROL,,29,3022,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 NORTH,FALL CONTROL,,27,3074,N,WFM ,M,AD,36,18,18,1.2,,,,,,1,,,
2021,October,10/20/2021,C,SGL103 NORTH,SUMMER CONTROL,,25,3491,N,WFM ,F,AD,56,,,1.4,,,,,,0,,,
2021,October,10/20/2021,C,SGL103 NORTH,FALL CONTROL,,18,3493,N,WFM ,M,JUV,36,22,14,1.5,,,,,,2,,,
2021,October,10/20/2021,C,SGL103 NORTH,FALL CONTROL,,10,3495,N,WFM ,F,AD,36,14,22,1.5,,,,,,0,,,
2021,October,10/20/2021,C,SGL103 NORTH,SPRING CONTROL,,14,3498,N,WFM ,M,AD,35,16,19,1.5,,,,,,7,,,
2021,October,10/20/2021,C,SGL103 NORTH,SPRING CONTROL,,3,3499,N,WFM ,F,AD,60,36,24,1.5,,,,,,4,,,
2021,October,10/20/2021,C,SGL103 NORTH,FALL CONTROL,,8,3500,N,WFM ,M,JUV,23,13,10,1.1,,,,,,0,,,
2021,October,10/20/2021,C,SGL103 NORTH,SUMMER CONTROL,,13,RED422,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 NORTH,FALL CONTROL,,27,3006,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 NORTH,FALL CONTROL,,13,3019,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 NORTH,FALL CONTROL,,7,3021,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 NORTH,FALL CONTROL,,28,3022,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 NORTH,FALL CONTROL,,2,3055,N,WFM ,F,AD,38,16,22,1.4,,,,,,1,,,
2021,October,10/21/2021,C,SGL103 NORTH,SPRING CONTROL,,15,3057,N,WFM ,F,AD,34,14,20,1.6,,,,,,4,,,
2021,October,10/21/2021,C,SGL103 NORTH,SUMMER CONTROL,,15,3058,N,WFM ,F,JUV,29,9,20,1.5,,,,,,1,,,
2021,October,10/21/2021,C,SGL103 NORTH,FALL CONTROL,,23,3074,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 NORTH,SPRING CONTROL,,1,3477,N,WFM ,M,AD,59,35,24,1.6,,,,,,9,,,
2021,October,10/21/2021,C,SGL103 NORTH,FALL CONTROL,,20,3478,N,WFM ,F,JUV,25,10,15,1.6,,,,,,1,,,
2021,October,10/21/2021,C,SGL103 NORTH,SPRING CONTROL,,26,3479,N,WFM ,F,JUV,28,10,18,1.5,,,,,,6,,,
2021,October,10/21/2021,C,SGL103 NORTH,SUMMER CONTROL,,28,3481,N,WFM ,F,AD,47,21,26,1.3,,,,,,N/A (SEE NOTES),,,
2021,October,10/21/2021,C,SGL103 NORTH,FALL CONTROL,,16,RED413,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 NORTH,SUMMER CONTROL,,13,RED422,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 NORTH,FALL CONTROL,,5,RED440,Y,WFM ,M,AD,35,12,23,1.5,,,,,,2,,,
2021,October,10/22/2021,C,SGL103 NORTH,FALL CONTROL,,7,3013,N,WFM ,F,JUV,27,16,11,1.1,,,,,,1,,,
2021,October,10/22/2021,C,SGL103 NORTH,SUMMER CONTROL,,8,3014,N,WFM ,F,AD,29,18,11,1.4,,,,,,5,,,
2021,October,10/22/2021,C,SGL103 NORTH,SUMMER CONTROL,,20,3015,N,WFM ,M,AD,35,14,21,1.5,,,,,,5,,,
2021,October,10/22/2021,C,SGL103 NORTH,SUMMER CONTROL,,16,3058,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/22/2021,C,SGL103 NORTH,FALL CONTROL,,16,3483,N,WFM ,F,AD,35,10,25,1.5,,,,,,5,,,
2021,October,10/22/2021,C,SGL103 NORTH,SUMMER CONTROL,,17,3489,N,WFM ,F,JUV,30,14,16,1.6,,,,,,3,,,
2021,October,10/22/2021,C,SGL103 NORTH,SUMMER CONTROL,,14,RED422,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SPRING CONTROL,,9,3207,N,WFM ,F,JUV,38,16,22,1.4,,,,,,7,,,
2021,October,10/19/2021,C,SGL103 SOUTH,FALL CONTROL,,19,3211,N,WFM ,M,AD,57,39,18,1.4,,,,,,2,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SPRING CONTROL,,30,3212,N,WFM ,M,JUV,28,20,8,1.3,,,,,,35,,,
2021,October,10/19/2021,C,SGL103 SOUTH,FALL CONTROL,,3,3213,N,WFM ,M,AD,30,12,18,1.1,,,,,,6,,,
2021,October,10/19/2021,C,SGL103 SOUTH,FALL CONTROL,,29,3251,N,WFM ,F,JUV,36,25,11,1.2,,,,,,3,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SUMMER CONTROL,,16,3254,N,WFM ,F,AD,26,13,13,1.4,,,,,,2,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SUMMER CONTROL,,11,3255,N,WFM ,M,AD,34,11,23,1.2,,,,,,5,,,
2021,October,10/19/2021,C,SGL103 SOUTH,FALL CONTROL,,21,3276,N,WFM ,F,AD,38,21,17,1.6,,,,,,14,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SPRING CONTROL,,20,3279,N,WFM ,F,JUV,19,8,11,1.1,,,,,,8,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SUMMER CONTROL,,27,3280,N,WFM ,F,JUV,37,20,17,1.2,,,,,,4,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SUMMER CONTROL,,2,3281,N,WFM ,F,JUV,,,,1,,,,,,4,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SPRING CONTROL,,4,3292,N,WFM ,F,AD,33,12,21,1.4,,,,,,6,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SUMMER CONTROL,,29,3365,N,WFM ,M,JUV,30,22,8,1.2,,,,,,8,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SPRING CONTROL,,3,3373,N,WFM ,M,AD,25,7,18,1.2,,,,,,12,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SPRING CONTROL,,14,3374,N,WFM ,F,AD,33,8,25,1.4,,,,,,11,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SUMMER CONTROL,,30,3394,N,WFM ,F,AD,45,31,14,1.4,,,,,,4,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SPRING CONTROL,,27,3395,N,WFM ,M,JUV,38,18,20,1.3,,,,,,18,,,
2021,October,10/19/2021,C,SGL103 SOUTH,SUMMER CONTROL,,6,BLACK273,Y,WFM ,M,AD,35,10,25,1.5,,,,,,0,,,
2021,October,10/19/2021,C,SGL103 SOUTH,FALL CONTROL,,9,RED346,Y,WFM ,F,AD,37,11,26,1.8,,,,,,0,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SPRING CONTROL,,9,3207,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 SOUTH,FALL CONTROL,,26,3211,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 SOUTH,FALL CONTROL,,4,3213,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 SOUTH,FALL CONTROL,,12,3229,N,WFM ,M,AD,46,22,24,1.5,,,,,,7,,,
2021,October,10/20/2021,C,SGL103 SOUTH,FALL CONTROL,,16,3230,N,WFM ,F,AD,41,21,20,1.4,,,,,,16,,,
2021,October,10/20/2021,C,SGL103 SOUTH,FALL CONTROL,,25,3231,N,WFM ,F,JUV,35,19,16,1.1,,,,,,4,,,
2021,October,10/20/2021,C,SGL103 SOUTH,FALL CONTROL,,2,3232,N,WFM ,M,AD,48,27,21,1.5,,,,,,5,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SUMMER CONTROL,,18,3233,N,WFM ,M,AD,42,22,20,1.4,,,,,,1,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SUMMER CONTROL,,9,3234,N,WFM ,F,AD,39,15,24,1.3,,,,,,2,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SUMMER CONTROL,,28,3235,N,WFM ,F,AD,36,20,16,1.3,,,,,,8,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SUMMER CONTROL,,15,3236,N,WFM ,F,JUV,35,18,17,1.4,,,,,,2,,1,
2021,October,10/20/2021,C,SGL103 SOUTH,SPRING CONTROL,,11,3237,N,WFM ,F,JUV,34,18,16,1.1,,,,,,4,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SPRING CONTROL,,24,3238,N,WFM ,F,AD,47,17,30,1.8,,,,,,8,,,
2021,October,10/20/2021,C,SGL103 SOUTH,FALL CONTROL,,22,3276,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SUMMER CONTROL,,25,3280,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SPRING CONTROL,,2,3363,N,WFM ,M,AD,38,20,18,1.8,,,,,,5,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SPRING CONTROL,,13,3374,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SUMMER CONTROL,,3,3385,N,WFM ,F,AD,37,8,29,1.6,,,,,,4,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SUMMER CONTROL,,30,3394,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 SOUTH,SUMMER CONTROL,,5,BLACK273,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/20/2021,C,SGL103 SOUTH,FALL CONTROL,,6,RED346,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 SOUTH,SPRING CONTROL,,7,3207,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 SOUTH,FALL CONTROL,,20,3211,Y,WFM ,,,,,,,,,,,,,,,
2021,October,10/21/2021,C,SGL103 SOUTH,FALL CONTROL,,7,3213,Y,WFM ,,,,,,,,,,,,,,,
